monthly_budget,days_into_month,rent_or_pg_spent_so_far,avg_daily_spend,std_daily_spend,trend_slope,max_daily_spend,overspend_risk
22624.0,4,10679.68,478.88,113.48,100.0313,613.5,HIGH_RISK
17016.0,13,7501.3,410.51,26.35,0.5579,445.33,SAFE
17068.0,11,6371.52,380.29,26.54,6.2087,417.35,SAFE
20392.0,17,10194.46,406.05,29.57,-0.6952,453.52,SAFE
10252.0,29,4007.24,149.23,32.61,3.7749,209.45,SAFE
10016.0,18,4354.21,251.87,58.99,-10.9453,368.42,SAFE
15006.0,4,6904.69,370.71,96.17,-84.4425,477.32,SAFE
8779.0,20,3154.66,213.01,86.19,1.5763,381.49,SAFE
22321.0,28,9980.1,674.97,245.18,-1.3276,1191.38,SAFE
19247.0,13,8814.48,458.31,36.43,-2.373,509.06,SAFE
15657.0,29,5959.91,326.98,64.99,7.5273,435.61,SAFE
17832.0,21,7919.53,518.97,240.04,10.3294,1060.04,SAFE
12902.0,23,4764.19,317.89,22.99,-0.1785,360.52,SAFE
22099.0,4,8045.71,501.42,31.69,5.2983,553.6,CAUTION
22231.0,17,11715.54,375.33,87.63,-17.3518,522.03,SAFE
9028.0,12,3466.05,142.27,7.79,-0.4979,153.94,SAFE
16544.0,1,7473.51,237.45,0.0,0.0,237.45,SAFE
13862.0,8,5805.29,227.81,58.35,24.8541,314.49,HIGH_RISK
23273.0,24,11304.27,482.1,103.64,-14.4148,666.87,SAFE
13949.0,10,6240.27,327.02,80.02,-26.7368,482.88,SAFE
17267.0,17,8187.32,468.6,229.19,1.3701,1119.61,SAFE
21329.0,24,8511.82,497.94,107.59,-15.1019,649.4,SAFE
12600.0,21,5091.82,214.56,44.99,7.169,299.78,SAFE
15027.0,6,5866.56,384.77,20.14,-0.0277,403.76,CAUTION
16973.0,30,6044.18,353.8,24.22,0.106,389.58,SAFE
24611.0,3,12614.45,286.33,69.99,85.5517,375.01,HIGH_RISK
16336.0,1,6242.88,431.62,0.0,0.0,431.62,CAUTION
22410.0,12,9784.5,414.67,30.68,-0.3978,471.46,SAFE
13451.0,11,5445.52,258.23,66.67,-9.6792,381.99,SAFE
12497.0,20,5039.31,418.86,170.33,7.5962,886.18,SAFE
22722.0,25,9520.57,559.24,32.64,-0.5802,616.33,SAFE
12695.0,24,5437.85,412.05,174.24,2.4154,827.88,SAFE
13662.0,6,4977.7,338.37,24.35,-2.8185,390.54,SAFE
14985.0,8,6243.68,499.27,128.57,16.7907,664.55,HIGH_RISK
12570.0,25,5016.29,278.62,57.2,-7.603,376.53,SAFE
17552.0,14,6784.13,367.26,27.03,-1.3238,414.4,SAFE
21165.0,8,8670.96,438.44,104.99,44.4927,593.02,HIGH_RISK
16066.0,22,7058.75,421.47,88.2,-13.4152,589.44,SAFE
11617.0,28,4419.13,238.85,114.33,2.2564,537.77,SAFE
20737.0,13,7591.06,316.01,18.1,-0.7146,351.66,SAFE
21202.0,21,8404.41,547.76,134.42,21.7528,765.03,SAFE
21507.0,9,10009.23,450.76,102.38,37.5923,578.96,HIGH_RISK
21291.0,18,10429.53,753.72,350.3,15.3422,1579.42,CAUTION
11232.0,11,5124.78,237.8,122.04,5.4763,505.14,CAUTION
22429.0,3,10347.82,324.73,93.01,113.6735,442.64,HIGH_RISK
8617.0,9,3916.44,146.7,31.08,11.7976,195.79,CAUTION
13239.0,30,4900.65,247.83,53.47,-5.9622,333.89,SAFE
21604.0,24,9335.22,852.55,341.07,12.8464,1590.85,SAFE
9917.0,1,3471.99,192.45,0.0,0.0,192.45,CAUTION
20232.0,11,9552.0,271.52,17.52,0.5604,297.64,SAFE
21265.0,10,9914.48,416.03,162.46,21.375,685.37,CAUTION
21412.0,28,9516.0,470.12,276.73,1.0272,1411.81,SAFE
19845.0,9,8317.64,747.73,207.46,-19.1398,958.08,CAUTION
23749.0,26,12424.29,360.18,20.99,0.5561,392.03,SAFE
20781.0,1,9724.29,500.31,0.0,0.0,500.31,HIGH_RISK
16327.0,20,6656.68,387.18,84.56,-14.2968,532.13,SAFE
20575.0,29,9732.03,505.16,111.49,-12.8312,711.78,SAFE
13559.0,2,6827.6,260.17,95.96,191.9131,356.12,HIGH_RISK
15997.0,29,6853.9,368.38,79.28,-9.1306,486.81,SAFE
9932.0,24,4632.25,167.91,12.37,-0.8182,189.29,SAFE
16274.0,24,7315.67,247.92,61.56,-8.7645,354.09,SAFE
13818.0,11,5548.72,378.39,23.41,-1.6265,413.08,CAUTION
20089.0,26,8024.45,459.68,187.99,-2.9238,874.25,SAFE
10562.0,16,4650.88,382.41,148.98,8.3522,784.47,CAUTION
19609.0,12,7664.56,285.3,64.53,17.7703,375.79,SAFE
22934.0,22,9531.15,824.91,369.56,2.7888,1900.02,SAFE
11045.0,25,4325.82,310.53,65.06,8.74,433.14,SAFE
17992.0,20,8720.9,300.19,18.48,0.9417,331.16,SAFE
17802.0,30,8007.91,668.55,238.64,2.7056,1119.47,SAFE
11783.0,14,5115.48,295.92,69.27,-16.879,407.37,SAFE
24164.0,10,10808.4,418.04,160.71,15.0751,741.48,CAUTION
22233.0,8,9776.46,551.77,28.22,-4.4607,593.69,CAUTION
13492.0,30,4515.76,297.67,21.49,0.7559,337.3,SAFE
19926.0,21,6881.84,314.92,24.09,0.0658,347.54,SAFE
13720.0,27,6535.28,195.5,45.96,-5.7047,272.7,SAFE
15820.0,7,7572.7,324.59,16.25,-4.663,355.55,SAFE
17707.0,10,8357.39,573.17,186.85,-22.9044,812.45,SAFE
12963.0,2,5948.83,372.12,61.91,123.8243,434.03,HIGH_RISK
10533.0,25,4705.86,147.26,10.01,0.0147,160.34,SAFE
10291.0,30,4692.52,217.43,44.54,-4.9769,288.25,SAFE
12514.0,26,4727.16,219.63,44.17,-5.6566,293.18,SAFE
22350.0,10,10240.02,353.24,85.94,29.1869,506.91,CAUTION
12057.0,9,5551.96,366.15,96.54,10.3894,472.76,HIGH_RISK
21795.0,27,9498.42,496.72,200.97,3.4565,1022.78,SAFE
22163.0,1,11106.53,465.31,0.0,0.0,465.31,CAUTION
13725.0,22,5857.14,519.95,221.32,1.8401,1118.07,SAFE
22554.0,1,10345.52,553.88,0.0,0.0,553.88,HIGH_RISK
16670.0,11,6690.81,249.27,56.97,17.3747,339.2,SAFE
17757.0,19,6553.12,424.56,79.44,14.0862,568.65,SAFE
23179.0,19,10229.79,694.0,391.5,-4.9013,1975.27,SAFE
10081.0,29,3752.77,214.06,48.29,5.5232,301.5,SAFE
8133.0,29,3510.56,249.69,96.68,2.8739,484.5,SAFE
17255.0,5,7450.71,432.52,99.14,-6.6851,555.33,CAUTION
23191.0,30,9509.25,975.14,486.72,12.4452,2200.24,SAFE
18371.0,26,8999.52,650.43,237.22,3.3165,1374.29,SAFE
14474.0,26,6041.97,369.31,81.07,10.5391,513.21,SAFE
17177.0,7,7817.18,370.04,155.52,27.7995,659.74,HIGH_RISK
15155.0,14,6618.76,290.08,61.97,14.7203,394.87,SAFE
12763.0,16,5465.57,264.32,17.18,0.2133,296.72,SAFE
16160.0,10,6807.59,228.99,10.59,-1.9477,253.37,SAFE
17394.0,16,8368.24,435.51,169.91,8.4486,892.08,SAFE
18349.0,8,8551.61,553.99,246.03,29.7074,1091.87,HIGH_RISK
24375.0,12,8948.35,341.88,77.35,21.8984,474.97,SAFE
22837.0,4,8338.6,755.41,370.89,35.2367,1348.37,HIGH_RISK
19840.0,29,7766.96,492.65,109.82,-12.6652,704.85,SAFE
19624.0,27,8226.14,498.13,234.7,-0.645,1108.75,SAFE
19486.0,12,6583.13,341.17,21.35,1.3014,372.48,SAFE
12751.0,13,6370.58,294.62,56.95,14.6747,370.55,CAUTION
16614.0,25,7947.86,316.89,67.71,-8.9954,437.87,SAFE
17955.0,19,5849.56,726.55,287.82,-22.0351,1397.08,SAFE
12721.0,7,6605.24,215.44,12.96,3.2709,234.55,CAUTION
20100.0,1,7067.05,680.74,0.0,0.0,680.74,HIGH_RISK
20482.0,30,8359.08,302.63,63.06,-6.8919,413.23,SAFE
19075.0,14,9529.32,310.71,65.59,16.0024,398.89,SAFE
16301.0,8,8291.15,254.27,65.0,-27.297,357.39,SAFE
11899.0,27,5855.6,286.81,62.42,7.7738,405.11,SAFE
9589.0,2,4616.56,365.91,57.74,115.4827,423.65,HIGH_RISK
16935.0,14,8727.25,188.12,44.97,10.7973,275.9,SAFE
8506.0,16,3486.63,187.92,16.12,-1.4574,209.39,SAFE
12279.0,16,4465.49,330.77,171.93,6.2421,730.33,SAFE
12719.0,23,6538.42,299.38,60.55,8.8186,403.51,SAFE
16721.0,7,7866.35,319.73,154.22,40.8962,644.12,HIGH_RISK
16730.0,3,7819.53,207.35,4.31,2.3301,212.81,SAFE
10370.0,25,5292.5,148.99,9.28,0.2198,163.67,SAFE
14819.0,9,5907.3,388.63,90.99,-34.7115,558.63,SAFE
18551.0,17,8135.73,274.35,61.83,12.2453,389.91,SAFE
16128.0,6,5898.82,325.87,84.86,-48.4243,471.76,SAFE
17398.0,1,7921.53,409.91,0.0,0.0,409.91,CAUTION
23270.0,1,9592.87,324.07,0.0,0.0,324.07,SAFE
23710.0,30,11342.19,404.5,26.25,-0.1752,441.34,SAFE
19210.0,24,8172.21,564.71,282.47,2.4279,1256.22,SAFE
14520.0,29,7264.96,465.0,203.28,1.2745,1114.47,SAFE
23497.0,21,9881.16,810.15,355.27,16.4369,1739.13,SAFE
11542.0,12,5179.05,299.74,67.4,-19.0998,406.91,SAFE
13769.0,2,6021.21,379.9,139.05,278.1048,518.96,HIGH_RISK
17522.0,24,6480.24,414.35,27.88,0.2693,456.93,SAFE
10586.0,17,5350.18,197.48,39.86,-7.8974,264.85,SAFE
10594.0,30,4206.21,272.7,63.42,-7.1256,378.77,SAFE
24964.0,22,8677.86,390.75,76.11,-11.4765,506.07,SAFE
20507.0,2,7538.32,319.12,0.54,-1.0745,319.66,SAFE
11093.0,16,4922.3,338.13,115.41,-8.468,561.75,SAFE
10412.0,6,4277.82,186.02,14.0,0.6088,210.36,SAFE
19798.0,22,7473.62,395.48,19.01,0.6612,427.8,SAFE
14594.0,27,5599.27,552.81,259.52,3.6676,1167.88,SAFE
17984.0,5,8348.05,448.97,23.32,-10.7389,477.01,CAUTION
23170.0,4,10640.72,560.42,140.24,-123.0383,721.62,SAFE
15622.0,1,6066.04,657.79,0.0,0.0,657.79,HIGH_RISK
18414.0,14,8510.79,303.66,71.82,17.2021,410.63,SAFE
20607.0,13,9990.34,492.73,31.52,4.8715,547.21,CAUTION
14156.0,2,5277.52,323.41,29.7,59.3916,353.11,HIGH_RISK
22086.0,23,10670.22,509.79,28.31,-0.372,551.65,SAFE
15290.0,5,6572.31,378.93,177.19,0.9836,594.9,CAUTION
18243.0,24,9031.87,552.36,244.84,-1.2517,1266.55,SAFE
9578.0,5,4107.23,240.51,59.31,40.8374,337.19,HIGH_RISK
13795.0,3,5852.43,237.69,58.3,-71.3926,308.57,SAFE
23225.0,13,10554.71,626.87,311.02,27.2399,1426.69,CAUTION
13214.0,10,5812.58,281.19,63.23,21.752,370.65,HIGH_RISK
20934.0,28,8143.8,551.32,122.84,14.7595,769.37,SAFE
24539.0,11,11019.6,489.87,112.7,34.3654,672.98,CAUTION
14072.0,15,4706.08,251.01,15.48,-0.4153,279.41,SAFE
10045.0,11,4584.49,165.56,53.02,0.8906,252.33,SAFE
12709.0,28,4957.35,321.81,67.81,8.0341,464.14,SAFE
19646.0,5,6470.42,508.34,31.89,17.2206,531.19,HIGH_RISK
21074.0,29,10490.45,456.16,100.91,-11.686,655.91,SAFE
21406.0,9,8799.37,447.2,97.84,36.8837,605.3,HIGH_RISK
23259.0,28,10800.6,442.2,96.11,11.548,615.33,SAFE
18479.0,25,9821.02,280.41,17.8,0.344,306.82,SAFE
16280.0,3,6661.26,375.53,19.02,21.6908,392.31,HIGH_RISK
12791.0,15,5865.42,231.08,50.85,11.3977,317.21,SAFE
12491.0,29,5181.31,348.79,73.37,8.4437,490.38,SAFE
11347.0,30,4979.64,213.4,98.16,1.6237,416.54,SAFE
17720.0,2,9014.37,338.73,129.92,-259.8441,468.65,SAFE
14766.0,30,6164.77,533.89,266.98,5.3689,1315.99,SAFE
16188.0,22,7940.92,254.35,20.3,0.2112,282.91,SAFE
20994.0,12,10253.97,472.1,253.33,15.5066,1001.91,CAUTION
13262.0,3,5627.48,227.12,19.58,9.6429,252.47,HIGH_RISK
14938.0,24,5078.35,270.25,63.09,8.7455,371.84,SAFE
22037.0,30,11259.5,493.5,203.32,-0.692,891.19,SAFE
15153.0,4,5666.71,349.78,46.93,36.9507,415.61,HIGH_RISK
14839.0,15,5444.15,428.13,87.13,19.6194,583.4,CAUTION
9679.0,7,4426.25,156.25,76.95,-9.6232,269.27,SAFE
10543.0,17,4465.53,141.4,33.65,-6.6935,209.25,SAFE
9698.0,3,5038.46,283.81,55.41,2.6781,325.64,HIGH_RISK
9917.0,22,3397.6,188.67,43.33,-6.6131,266.01,SAFE
14758.0,7,5662.52,242.07,19.73,3.4512,261.05,SAFE
22083.0,2,10754.66,477.74,110.03,220.0513,587.77,HIGH_RISK
22243.0,23,8952.35,534.99,125.62,18.0385,782.43,SAFE
15645.0,15,6220.7,278.13,54.56,12.1308,374.3,SAFE
11762.0,10,5295.38,213.42,53.08,17.9666,310.19,CAUTION
24192.0,30,11586.41,302.32,65.11,-7.3252,407.45,SAFE
17299.0,24,7407.02,343.19,67.5,-9.3785,497.17,SAFE
19401.0,27,8355.66,634.17,327.82,2.8558,1495.41,SAFE
23103.0,17,9019.91,487.0,220.99,-13.6707,1177.95,SAFE
10557.0,4,4618.26,203.01,95.19,-9.9186,310.42,SAFE
14858.0,29,7705.2,480.05,227.71,3.5288,1025.9,SAFE
18735.0,8,8213.03,480.92,38.2,-3.2591,543.48,CAUTION
9595.0,10,3633.86,288.16,69.54,-24.0229,401.21,SAFE
24025.0,28,10681.65,521.31,248.47,-0.2158,1188.76,SAFE
21851.0,16,9792.37,806.29,367.47,11.3218,1689.98,CAUTION
13933.0,23,7293.98,254.73,17.74,-0.166,285.17,SAFE
21230.0,22,10870.67,766.68,361.27,12.8069,1609.82,SAFE
14279.0,13,5956.22,350.43,81.3,-21.1859,497.51,SAFE
10563.0,11,5011.35,277.82,17.13,3.063,299.41,CAUTION
23204.0,1,12154.12,624.45,0.0,0.0,624.45,HIGH_RISK
23539.0,1,8617.57,648.21,0.0,0.0,648.21,HIGH_RISK
15062.0,8,6629.3,306.84,19.07,-5.5428,343.94,SAFE
20644.0,3,10952.14,396.8,99.61,120.6332,527.91,HIGH_RISK
17778.0,22,9167.0,331.29,67.71,-10.2048,439.6,SAFE
19749.0,9,9030.02,425.36,100.28,-37.2672,582.42,SAFE
15504.0,15,5342.58,407.4,25.21,-1.1962,442.76,SAFE
15941.0,4,7508.54,391.97,103.72,92.3043,540.91,HIGH_RISK
10434.0,8,4639.87,210.94,45.37,19.3431,288.9,HIGH_RISK
21731.0,15,8265.95,534.17,124.88,28.3458,726.36,SAFE
17698.0,6,7221.82,309.73,137.19,33.6151,539.18,HIGH_RISK
20936.0,18,8914.31,468.56,28.23,-2.0376,510.51,SAFE
20319.0,7,9196.61,433.2,116.13,57.1142,573.56,HIGH_RISK
12585.0,5,6021.87,223.82,57.16,39.7751,300.54,HIGH_RISK
22978.0,15,9079.57,648.42,150.35,34.02,884.46,CAUTION
16271.0,10,6786.8,305.35,68.32,22.9576,393.71,CAUTION
10930.0,24,4328.93,303.21,130.33,-0.4164,561.96,SAFE
14930.0,25,5973.83,652.96,312.47,11.1656,1394.85,SAFE
9184.0,6,4483.42,140.55,9.2,-2.4837,156.37,SAFE
17313.0,16,6287.74,519.6,240.62,1.239,1000.98,SAFE
14896.0,20,5576.96,475.87,219.81,8.3318,890.24,SAFE
22012.0,3,8665.34,430.85,18.23,-9.589,452.07,SAFE
22954.0,10,7655.93,640.75,155.17,-52.9545,880.46,SAFE
24381.0,16,8414.1,623.54,147.9,-30.8756,891.26,SAFE
12782.0,8,6314.94,162.6,36.67,15.76,227.47,CAUTION
18610.0,24,7020.82,352.19,74.3,10.2582,499.68,SAFE
23629.0,2,11055.78,448.09,179.57,-359.1401,627.66,SAFE
21846.0,27,9868.35,447.07,27.87,-0.1892,495.4,SAFE
24600.0,3,10714.09,545.15,16.93,17.697,569.09,HIGH_RISK
24141.0,1,9540.9,978.68,0.0,0.0,978.68,HIGH_RISK
20829.0,13,10515.2,412.28,104.89,-27.7834,569.36,SAFE
20568.0,24,8255.96,554.31,116.7,16.5045,754.75,SAFE
23655.0,17,11108.69,530.98,37.48,1.5527,586.84,SAFE
14076.0,7,6254.79,378.94,28.97,-6.9103,405.12,CAUTION
15468.0,29,6598.19,438.39,172.46,-7.4368,810.38,SAFE
16607.0,5,8100.86,242.0,59.52,40.6983,309.64,HIGH_RISK
23096.0,16,10485.8,423.43,86.88,18.1526,562.66,SAFE
8468.0,23,3833.98,125.08,7.09,-0.1947,137.78,SAFE
9558.0,12,4243.44,164.56,35.49,10.0115,225.73,CAUTION
12279.0,24,4819.32,186.74,46.86,-6.6022,273.4,SAFE
17049.0,13,8017.33,489.94,160.56,6.223,727.06,CAUTION
11345.0,24,3714.61,362.93,154.86,-0.4685,801.95,SAFE
10798.0,16,4204.3,246.85,53.88,11.4525,354.95,SAFE
22528.0,18,8521.34,384.85,71.64,-13.1575,501.91,SAFE
13093.0,6,5603.06,177.23,13.42,-4.21,191.63,SAFE
22572.0,5,11213.26,534.9,153.85,-108.0224,755.04,SAFE
11207.0,8,5306.66,269.72,18.81,2.5474,305.18,CAUTION
12018.0,15,4555.38,442.47,172.25,12.6427,925.41,CAUTION
21357.0,5,8316.42,432.71,21.74,-11.125,460.81,SAFE
8602.0,27,3855.47,160.63,9.62,0.0152,175.55,SAFE
19075.0,25,9701.6,485.29,233.31,2.5261,1209.69,SAFE
9236.0,17,4155.11,125.19,25.86,5.1244,167.77,SAFE
22178.0,2,10671.97,875.1,43.31,-86.6294,918.41,SAFE
18035.0,13,6603.2,765.13,317.67,-11.7793,1488.53,CAUTION
15736.0,25,6244.37,383.37,84.81,-11.2744,551.15,SAFE
20673.0,15,7605.57,441.85,33.54,-1.151,484.21,SAFE
11009.0,21,5077.61,374.63,143.2,-9.4795,771.04,SAFE
9831.0,24,3570.67,270.41,125.78,0.0595,578.89,SAFE
20028.0,24,7591.77,519.24,34.35,-2.1232,575.39,SAFE
9504.0,1,4783.47,164.85,0.0,0.0,164.85,CAUTION
17733.0,27,7864.42,290.22,18.95,-0.1784,335.78,SAFE
11261.0,15,4700.56,371.52,153.29,-4.5716,807.31,SAFE
12219.0,7,4832.99,164.17,11.6,-0.1485,183.8,SAFE
13993.0,27,6204.29,318.07,153.35,-0.2492,750.18,SAFE
8143.0,18,3070.1,191.2,42.34,-7.9729,253.37,SAFE
16476.0,4,6163.86,401.66,88.72,79.1522,517.0,HIGH_RISK
12035.0,13,5103.03,203.03,17.5,-0.3276,222.4,SAFE
20253.0,27,8922.41,442.58,91.44,11.276,603.7,SAFE
18327.0,25,7944.51,757.88,412.52,-0.302,1721.58,SAFE
15585.0,13,5867.62,381.32,95.27,-25.0517,536.24,SAFE
12264.0,29,5590.01,147.25,32.66,3.7488,206.81,SAFE
10329.0,13,4054.51,301.19,16.77,-3.1356,323.11,SAFE
13892.0,7,6666.76,331.49,88.12,43.8235,455.33,HIGH_RISK
13269.0,30,5277.45,240.5,49.28,5.44,347.61,SAFE
21448.0,13,9018.14,445.22,112.42,-29.4237,634.23,SAFE
9908.0,22,3490.77,264.88,17.39,0.0162,297.86,SAFE
9997.0,6,4279.97,176.26,15.85,4.9687,198.46,CAUTION
20058.0,9,9975.19,514.34,285.91,29.8335,1066.29,HIGH_RISK
21610.0,6,9239.13,575.07,123.14,-69.6854,717.45,SAFE
9261.0,8,3335.44,225.24,52.84,22.8552,307.5,HIGH_RISK
13546.0,13,5393.01,228.17,52.58,13.6357,323.84,SAFE
19995.0,21,9953.53,435.82,95.85,15.5115,574.7,SAFE
17677.0,19,7696.84,267.34,60.27,-10.7438,359.81,SAFE
11059.0,18,5466.55,255.06,17.55,0.4904,277.56,SAFE
20943.0,20,7533.79,434.03,28.57,-0.5025,482.6,SAFE
9613.0,9,4393.77,212.34,14.2,3.8389,233.77,CAUTION
16343.0,30,6234.92,448.51,96.49,-10.6182,623.54,SAFE
10186.0,4,3662.89,357.36,148.62,69.1279,600.08,HIGH_RISK
11575.0,16,5214.21,141.4,30.94,6.3935,187.42,SAFE
21524.0,13,7583.97,507.08,34.58,0.0148,552.37,SAFE
21811.0,19,10133.99,313.81,78.31,14.0515,453.88,SAFE
23720.0,11,8986.82,413.66,96.42,29.6946,573.27,CAUTION
19244.0,1,7395.08,656.55,0.0,0.0,656.55,HIGH_RISK
19437.0,6,9514.72,668.89,200.17,103.4441,1069.13,HIGH_RISK
21079.0,27,9989.32,697.66,290.54,-6.0482,1591.54,SAFE
15909.0,9,5603.8,258.54,60.01,22.4588,375.53,CAUTION
22860.0,29,8021.66,566.45,119.9,13.7876,811.23,SAFE
22794.0,3,8355.88,518.72,30.88,-16.3962,558.08,SAFE
23136.0,5,8876.74,448.97,105.57,72.1691,571.51,HIGH_RISK
13823.0,24,7006.54,323.16,154.48,2.0023,737.09,SAFE
9495.0,3,3483.0,173.01,51.32,62.7567,233.7,HIGH_RISK
19976.0,3,8830.33,322.17,96.29,-117.73,435.89,SAFE
18480.0,8,9642.96,334.26,25.02,-0.4619,374.31,CAUTION
20241.0,20,8188.29,769.73,339.54,0.3763,1433.78,SAFE
16778.0,9,8260.45,378.39,22.86,3.7753,424.61,CAUTION
12646.0,27,5742.84,258.68,106.29,0.3704,483.03,SAFE
12748.0,6,4525.59,236.4,63.29,-36.0401,341.43,SAFE
9141.0,6,4166.41,143.47,11.12,1.3943,161.71,SAFE
17210.0,27,7719.1,564.76,209.31,9.2851,1078.94,SAFE
8865.0,5,3356.49,118.6,6.64,-1.7769,128.59,SAFE
11407.0,29,4451.43,235.08,53.36,6.218,331.39,SAFE
15204.0,24,5754.96,271.63,57.46,-8.0524,351.82,SAFE
21910.0,10,8125.13,495.67,101.62,34.1283,670.6,CAUTION
15265.0,28,6436.56,572.84,300.03,12.1562,1238.99,SAFE
23374.0,14,11733.69,537.03,22.57,0.3082,575.41,SAFE
14429.0,22,7044.75,316.88,68.48,10.4868,427.45,SAFE
20618.0,11,7258.49,582.69,225.12,-3.4423,959.85,SAFE
24671.0,8,12032.61,322.57,17.99,-0.6629,348.04,SAFE
17997.0,24,7668.91,705.64,299.55,3.6086,1422.83,SAFE
22708.0,27,10608.01,518.69,28.65,0.6498,576.16,SAFE
13598.0,4,5368.84,194.05,11.6,-0.7643,213.54,SAFE
18698.0,4,8548.65,356.22,163.55,-135.8322,518.69,SAFE
23070.0,4,8418.42,402.87,14.52,4.6141,422.65,SAFE
19983.0,9,7164.38,533.15,22.01,-4.2922,575.66,SAFE
22119.0,6,10466.0,488.23,35.63,-11.2585,530.7,SAFE
16183.0,25,6280.73,293.6,20.78,0.8296,325.73,SAFE
17824.0,7,7356.81,326.65,23.36,-2.6046,363.99,SAFE
14889.0,12,5896.19,363.14,163.8,1.7016,748.04,SAFE
24586.0,7,11600.53,391.62,82.11,39.7667,499.96,HIGH_RISK
14619.0,6,5600.84,341.92,83.77,-48.5782,469.19,SAFE
23850.0,21,9679.39,611.78,139.77,-22.457,867.85,SAFE
9385.0,2,3629.89,223.72,37.74,-75.4701,261.46,SAFE
16006.0,5,6483.68,285.82,23.23,1.9345,312.0,SAFE
11793.0,29,3978.18,262.51,56.57,6.4639,361.29,SAFE
10695.0,3,4222.71,288.47,80.95,-99.0957,385.81,SAFE
8740.0,5,3045.9,405.38,116.99,33.9844,544.49,HIGH_RISK
20566.0,25,7499.1,771.04,267.08,0.8617,1491.4,SAFE
9623.0,26,5062.94,166.92,34.68,4.4706,225.33,SAFE
13113.0,19,5570.48,183.98,12.5,0.4211,201.09,SAFE
12418.0,7,5334.32,323.86,95.54,47.4224,475.4,HIGH_RISK
17088.0,18,6534.02,323.95,135.99,11.5675,529.17,SAFE
20917.0,4,9138.08,488.37,151.17,129.1441,730.1,HIGH_RISK
15558.0,26,7247.52,286.38,20.86,0.0558,311.78,SAFE
9534.0,4,3475.91,199.26,59.49,3.9551,263.42,CAUTION
20029.0,27,9775.58,454.61,101.89,12.782,667.77,SAFE
12215.0,25,5664.37,172.92,13.23,0.1576,193.77,SAFE
17078.0,29,8490.91,281.8,17.28,-0.0441,310.74,SAFE
9898.0,1,4637.64,102.43,0.0,0.0,102.43,SAFE
23317.0,15,8664.07,476.96,29.86,1.4195,511.25,SAFE
19716.0,23,6796.1,604.17,42.14,-0.0777,667.89,SAFE
24253.0,18,12312.43,553.87,28.43,-1.9458,590.28,SAFE
24894.0,5,10457.5,675.18,47.34,27.464,763.04,HIGH_RISK
24931.0,8,12088.63,553.9,168.48,-11.3375,817.9,SAFE
18786.0,11,8475.03,459.88,98.49,30.1301,627.09,HIGH_RISK
17585.0,23,7394.98,477.22,110.85,16.2017,697.79,SAFE
19825.0,22,9926.59,284.44,60.74,9.3025,398.87,SAFE
11294.0,18,3917.89,212.67,14.34,0.3829,233.41,SAFE
16056.0,12,7190.05,367.29,79.06,21.9342,483.27,CAUTION
13214.0,15,4623.91,317.1,21.04,-1.3302,356.33,SAFE
13906.0,9,4879.93,389.55,86.82,-33.0714,533.35,SAFE
19582.0,19,8962.46,398.69,184.08,-2.1759,813.39,SAFE
17577.0,3,8122.02,435.69,130.53,158.9822,585.01,HIGH_RISK
9533.0,27,3912.64,189.26,39.06,-4.843,250.66,SAFE
8676.0,30,3531.1,192.85,13.6,-0.3791,215.22,SAFE
24619.0,6,11023.26,332.55,90.34,0.6612,512.38,SAFE
20408.0,27,8167.43,387.33,28.03,-0.7401,433.1,SAFE
15165.0,30,4940.75,279.79,60.68,6.7953,388.3,SAFE
11302.0,18,5074.13,362.11,165.03,-4.9142,824.06,SAFE
9749.0,6,3990.46,212.59,46.67,-26.6935,286.68,SAFE
10415.0,18,3776.58,260.51,18.32,0.0782,290.06,SAFE
11760.0,23,4989.33,187.96,41.62,-6.0768,266.03,SAFE
12649.0,25,6198.44,226.32,14.87,-0.003,247.68,SAFE
21950.0,20,7919.83,315.28,63.02,-10.3891,424.8,SAFE
23913.0,6,9903.15,603.64,24.25,1.2587,625.69,CAUTION
11684.0,10,5531.75,239.61,58.25,19.944,328.49,HIGH_RISK
10202.0,29,3583.61,229.58,54.29,-6.271,334.81,SAFE
22795.0,10,10053.31,765.92,339.63,6.5143,1653.25,HIGH_RISK
15508.0,9,7122.56,323.43,70.17,-26.141,431.87,SAFE
20930.0,11,8012.01,297.74,20.83,2.1827,332.0,SAFE
19415.0,3,6837.33,456.66,166.41,202.4612,672.62,HIGH_RISK
19500.0,17,6615.8,608.87,30.54,0.3927,665.31,SAFE
14762.0,6,6185.9,315.77,18.32,3.4068,341.57,CAUTION
15005.0,26,5994.96,535.64,235.17,-3.4242,1174.34,SAFE
16280.0,7,7362.33,433.55,101.37,48.2983,565.5,HIGH_RISK
12828.0,22,5817.46,219.65,47.92,-7.3691,300.36,SAFE
18454.0,15,9190.23,251.45,57.03,-12.6697,353.11,SAFE
19670.0,11,9037.17,414.63,26.07,-4.0296,451.13,SAFE
13639.0,14,6032.35,198.82,14.82,-1.6418,219.23,SAFE
19432.0,12,8112.93,359.23,19.7,-0.6554,396.0,SAFE
20619.0,21,8396.06,328.99,75.23,12.1068,479.06,SAFE
14055.0,14,5479.07,300.59,62.96,-15.2644,390.78,SAFE
24660.0,14,11193.97,536.69,114.65,-27.535,737.08,SAFE
10494.0,12,4642.27,318.87,98.95,0.4036,470.11,CAUTION
